Date,Open,High,Low,Close,Volume,logret,ret
2014-12-31,465.864013671875,468.17401123046875,289.2959899902344,320.1929931640625,2526711120,,
2015-12-31,320.43499755859375,495.56201171875,171.50999450683594,430.5669860839844,12375531708,0.296178994785361,0.3447108315183143
2016-12-31,430.72100830078125,979.39697265625,354.91400146484375,963.7429809570312,31448370984,0.8057217293744339,1.2383113710651474
2017-12-31,963.6580200195312,20089.0,755.7559814453125,14156.400390625,869746420804,2.6870974834319696,13.688978981270699
2018-12-31,14112.2001953125,17712.400390625,3191.303466796875,3742.700439453125,2213196541089,-1.3303594527335942,-0.7356177886907107
2019-12-31,3746.71337890625,13796.4892578125,3391.023681640625,7193.59912109375,6106628278860,0.6533842261446097,0.9220344340849418
2020-12-31,7194.89208984375,29244.876953125,4106.98095703125,29001.720703125,12086518388859,1.3941635431585624,3.0316009017076606
2021-12-31,28994.009765625,68789.625,28722.755859375,46306.4453125,17211845901724,0.4679259962003339,0.5966792379843302
2022-12-31,46311.74609375,48086.8359375,15599.046875,16547.49609375,10954842244160,-1.0290463620690353,-0.6426524216644383
2023-12-31,16547.9140625,44705.515625,16521.234375,42265.1875,6661589630309,0.9377289597177949,1.5541741941225529
2024-12-31,42280.234375,108268.4453125,38521.89453125,93429.203125,13702708292807,0.7932402069899283,1.21054746592571
2025-12-31,93425.1015625,126198.0703125,74436.6796875,111338.0859375,14481763161930,0.17536742780307257,0.19168399401351532
