Date,Open,High,Low,Close,Volume,logret,ret
2014-09-30,465.864013671875,468.17401123046875,372.239990234375,386.9440002441406,410881000,,
2014-10-31,387.427001953125,411.697998046875,289.2959899902344,338.3210144042969,902994450,-0.13428478883068262,-0.12565897341518484
2014-11-30,338.6499938964844,457.0929870605469,320.6260070800781,378.0469970703125,659733360,0.11102332724778652,0.11742097290634956
2014-12-31,378.2489929199219,384.0379943847656,304.23199462890625,320.1929931640625,553102310,-0.1660946011274289,-0.15303389354919228
2015-01-31,320.43499755859375,320.43499755859375,171.50999450683594,217.46400451660156,1098811912,-0.3868905772802682,-0.32083459301317074
2015-02-28,216.86700439453125,265.6109924316406,212.01499938964844,254.26300048828125,711518700,0.1563358259614187,0.16921879119020078
2015-03-31,254.2830047607422,300.04400634765625,236.51499938964844,244.2239990234375,959098300,-0.040283333371632146,-0.03948274599751067
2015-04-30,244.22300720214844,261.7980041503906,214.87399291992188,236.14500427246094,672338700,-0.03363979171984344,-0.033080265589301217
2015-05-31,235.93899536132812,247.8040008544922,228.572998046875,230.19000244140625,568122600,-0.025540975763502338,-0.02521756430715716
2015-06-30,230.23300170898438,267.86700439453125,221.29600524902344,263.0719909667969,629780200,0.1335226591686114,0.14284716180825696
2015-07-31,263.3450012207031,314.3940124511719,253.5050048828125,284.6499938964844,999892200,0.0788326093225713,0.08202318631636807
2015-08-31,284.6860046386719,285.7149963378906,199.56700134277344,230.05599975585938,905192300,-0.21293757746809305,-0.19179341405669803
2015-09-30,230.25599670410156,259.1820068359375,225.11700439453125,236.05999755859375,603623900,0.025763243171789796,0.026097984008702113
2015-10-31,236.00399780273438,334.16900634765625,235.61599731445312,314.1659851074219,953279500,0.28583546157374506,0.33087345741177954
2015-11-30,315.0050048828125,495.56201171875,300.99700927734375,377.3210144042969,2177623396,0.18317486099129088,0.2010244020379246
2015-12-31,377.41400146484375,469.1029968261719,349.4649963378906,430.5669860839844,2096250000,0.13200659019927308,0.14111583942323125
2016-01-31,430.72100830078125,462.9339904785156,354.91400146484375,368.7669982910156,1990880304,-0.15493790877094593,-0.1435316449945243
2016-02-29,369.3500061035156,448.0459899902344,367.9570007324219,437.6969909667969,1876238692,0.171361865873763,0.1869201772263378
2016-03-31,437.9169921875,439.65301513671875,394.0350036621094,416.72900390625,2332852776,-0.049090729712866654,-0.0479052575029868
2016-04-30,416.760009765625,467.9649963378906,415.83099365234375,448.3179931640625,1811475204,0.07306664697864029,0.07580223349397341
2016-05-31,448.4840087890625,553.9600219726562,437.3890075683594,531.385986328125,2234432796,0.1699858749559997,0.1852881089554299
2016-06-30,531.1069946289062,777.989990234375,525.635986328125,673.3369750976562,4749702740,0.23675724852587976,0.26713348191662334
2016-07-31,672.5150146484375,704.968017578125,611.833984375,624.6810302734375,3454186204,-0.07500474237317256,-0.07226091336683538
2016-08-31,624.6019897460938,626.1190185546875,531.333984375,575.4719848632812,2686220180,-0.08205062056994716,-0.07877467543494365
2016-09-30,575.5460205078125,628.8179931640625,570.8109741210938,609.7349853515625,2004401400,0.05783386519289646,0.05953895478755822
2016-10-31,609.9290161132812,720.4019775390625,609.47900390625,700.9719848632812,2115443796,0.13944350918112391,0.14963386012549873
2016-11-30,701.3369750976562,756.2369995117188,678.156005859375,745.6909790039062,2635773092,0.06184335541933628,0.06379569384552086
2016-12-31,746.0460205078125,979.39697265625,746.0460205078125,963.7429809570312,3556763800,0.25651336467372676,0.2924160384029304
2017-01-31,963.6580200195312,1191.0999755859375,755.7559814453125,970.4030151367188,5143971692,0.0068868229347485155,0.0069105916320904015
2017-02-28,970.9409790039062,1200.3900146484375,946.6909790039062,1179.969970703125,4282761200,0.19553280384711424,0.21595868139061847
2017-03-31,1180.0400390625,1280.31005859375,903.7130126953125,1071.7900390625,10872455960,-0.09615880521485298,-0.09168024129983776
2017-04-30,1071.7099609375,1347.9100341796875,1061.0899658203125,1347.8900146484375,9757448112,0.22921023327202672,0.2576064019287243
2017-05-31,1348.300048828125,2763.7099609375,1348.300048828125,2286.409912109375,34261856864,0.5284424457770927,0.6962881891411046
2017-06-30,2288.330078125,2999.909912109375,2212.9599609375,2480.840087890625,44478140928,0.08161438450155867,0.08503732193929925
2017-07-31,2492.60009765625,2916.139892578125,1843.030029296875,2875.340087890625,32619956992,0.14757371076074577,0.15901871383230914
2017-08-31,2871.300048828125,4736.0498046875,2668.590087890625,4703.39013671875,63548016640,0.4921125956912835,0.6357682892979797
2017-09-30,4701.759765625,4975.0400390625,2946.6201171875,4338.7099609375,55700949056,-0.08070649448199951,-0.07753559989298775
2017-10-31,4341.0498046875,6470.43017578125,4164.0498046875,6468.39990234375,58009357952,0.3993517077212818,0.49085787263504255
2017-11-30,6440.97021484375,11517.400390625,5519.009765625,10233.599609375,140735010304,0.45874761842239664,0.5820913616777115
2017-12-31,10198.599609375,20089.0,9694.650390625,14156.400390625,410336495104,0.3244904602005736,0.3833256069209823
2018-01-31,14112.2001953125,17712.400390625,9402.2900390625,10221.099609375,416247858176,-0.32571267338712495,-0.2779873889308847
2018-02-28,10237.2998046875,11958.5,6048.259765625,10397.900390625,229717780480,0.01714972738881393,0.01729762824029568
2018-03-31,10385.0,11704.099609375,6683.93017578125,6973.52978515625,193751709184,-0.3994823782495516,-0.3293328919130871
2018-04-30,7003.06005859375,9745.3203125,6526.8701171875,9240.5498046875,196550010624,0.2814798645558625,0.3250893147910252
2018-05-31,9251.4697265625,9964.5,7090.68017578125,7494.169921875,197611709696,-0.20947601205123867,-0.18899090635565918
2018-06-30,7500.7001953125,7754.89013671875,5826.41015625,6404.0,130214179584,-0.15720257936947846,-0.14546906905498158
2018-07-31,6411.68017578125,8424.26953125,6136.419921875,7780.43994140625,141441939792,0.19469008919566022,0.2149344068404513
2018-08-31,7769.0400390625,7769.0400390625,5971.0498046875,7037.580078125,132292770000,-0.10034851215463547,-0.09547787385747553
2018-09-30,7044.81005859375,7388.43017578125,6197.52001953125,6625.56005859375,129745370000,-0.060329466730044246,-0.058545695389234265
2018-10-31,6619.85009765625,6965.06005859375,6236.47021484375,6317.60986328125,118436880000,-0.04759395500679098,-0.046479119136965674
2018-11-30,6318.14013671875,6552.16015625,3585.06005859375,4017.2685546875,158359524484,-0.4527387427560985,-0.3641157587086258
2018-12-31,4024.46435546875,4309.37744140625,3191.303466796875,3742.700439453125,168826809069,-0.07079481416896805,-0.0683469654808112
2019-01-31,3746.71337890625,4109.02099609375,3400.81982421875,3457.792724609375,167335706864,-0.07917694887915694,-0.07612356891843053
2019-02-28,3460.547119140625,4210.6416015625,3391.023681640625,3854.785400390625,199100675597,0.10868489296899142,0.11481101020191953
2019-03-31,3853.757080078125,4296.806640625,3733.749755859375,4105.404296875,297952790260,0.06298888933675784,0.06501500614248945
2019-04-30,4105.3623046875,5642.04443359375,4096.9013671875,5350.7265625,445364556718,0.2649281308216871,0.3033373026312973
2019-05-31,5350.91455078125,9008.314453125,5347.64599609375,8574.501953125,724157870864,0.47156055233512895,0.6024930171574245
2019-06-30,8573.83984375,13796.4892578125,7564.48876953125,10817.1552734375,675855385074,0.232340415023101,0.26154910600902714
2019-07-31,10796.9306640625,13129.529296875,9163.134765625,10085.6279296875,676416326705,-0.07002189192516184,-0.067626591766352
2019-08-31,10077.4423828125,12273.8212890625,9421.6298828125,9630.6640625,533984971734,-0.04615925207805738,-0.045110118116522324
2019-09-30,9630.5927734375,10898.76171875,7830.7587890625,8293.8681640625,480544963230,-0.14943571475752293,-0.13880620170759905
2019-10-31,8299.720703125,10021.744140625,7446.98876953125,9199.5849609375,595205134748,0.10364190373644,0.10920318227380199
2019-11-30,9193.9921875,9505.0517578125,6617.1669921875,7569.6298828125,676919523650,-0.19501419646887186,-0.1771770232076748
2019-12-31,7571.6162109375,7743.431640625,6540.04931640625,7193.59912109375,633790373416,-0.05095255396872567,-0.0496762414464359
2020-01-31,7194.89208984375,9553.1259765625,6914.99609375,9350.529296875,852872174496,0.2622413313315928,0.29984019674608997
2020-02-29,9346.357421875,10457.626953125,8492.9326171875,8599.5087890625,1163376492768,-0.08372786691247391,-0.08031850219040493
2020-03-31,8599.7587890625,9167.6953125,4106.98095703125,6438.64453125,1290442059648,-0.2893870426283236,-0.25127763815543147
2020-04-30,6437.3193359375,9440.650390625,6202.37353515625,8658.5537109375,1156127164831,0.2962296592030782,0.34477896223547644
2020-05-31,8672.7822265625,9996.7431640625,8374.3232421875,9461.05859375,1286368141507,0.08863657823887827,0.09268347920493625
2020-06-30,9463.60546875,10199.5654296875,8975.525390625,9137.9931640625,650913318680,-0.034743483828233224,-0.034146858566219795
2020-07-31,9145.9853515625,11415.8642578125,8977.015625,11323.466796875,545813339109,0.2144364849669902,0.23916341296986676
2020-08-31,11322.5703125,12359.056640625,11012.4150390625,11680.8203125,708377092130,0.031070927138792115,0.03155866679660524
2020-09-30,11679.31640625,12067.0810546875,9916.4931640625,10784.4912109375,1075949438431,-0.0798391040602624,-0.07673511599209437
2020-10-31,10795.2548828125,14028.2138671875,10416.689453125,13780.9951171875,1050874546086,0.24518137446988675,0.27785306210931693
2020-11-30,13780.9951171875,19749.263671875,13243.16015625,19625.8359375,1093144913227,0.35355638072458184,0.4241232777902142
2020-12-31,19633.76953125,29244.876953125,17619.533203125,29001.720703125,1212259707946,0.3905083045140554,0.477731740726012
2021-01-31,28994.009765625,41946.73828125,28722.755859375,33114.359375,2153473433571,0.1326118434702721,0.14180671257315614
2021-02-28,33114.578125,58330.5703125,32384.228515625,45137.76953125,2267152936675,0.3097523516362912,0.36308750593940786
2021-03-31,45159.50390625,61683.86328125,45115.09375,58918.83203125,1681184264687,0.2664414105155277,0.30531110958991947
2021-04-30,58926.5625,64863.09765625,47159.484375,57750.17578125,1844481772417,-0.0200343752104164,-0.019835020649767054
2021-05-31,57714.6640625,59519.35546875,30681.49609375,37332.85546875,1976593438572,-0.4362526106275695,-0.3535455959448175
2021-06-30,37293.79296875,41295.26953125,28893.62109375,35040.8359375,1189647451707,-0.06335966015343075,-0.06139416614323989
2021-07-31,35035.984375,42235.546875,29360.955078125,41626.1953125,819103381204,0.1722155416570832,0.18793385485283132
2021-08-31,41460.84375,50482.078125,37458.00390625,47166.6875,1014674184428,0.12495820600667606,0.1331010952575873
2021-09-30,47099.7734375,52853.765625,39787.609375,43790.89453125,1102139678824,-0.07426196175476463,-0.07157155076344934
2021-10-31,43816.7421875,66930.390625,43320.0234375,61318.95703125,1153077903534,0.3366631368797339,0.4002672858735883
2021-11-30,61320.44921875,68789.625,53569.765625,57005.42578125,1053270271383,-0.07294259278707926,-0.07034580264960633
2021-12-31,56907.96484375,59041.68359375,42874.6171875,46306.4453125,957047184722,-0.20786529343198978,-0.18768354629620299
2022-01-31,46311.74609375,47881.40625,33184.05859375,38483.125,923979037681,-0.18506132549831733,-0.16894668246945244
2022-02-28,38481.765625,45661.171875,34459.21875,43193.234375,671335993325,0.11546403777657765,0.1223941500332939
2022-03-31,43194.50390625,48086.8359375,37260.203125,45538.67578125,830943838435,0.052878110771871434,0.05430112933630005
2022-04-30,45554.1640625,47313.4765625,37697.94140625,37714.875,830115888649,-0.1885074030982956,-0.17180562778839858
2022-05-31,37713.265625,39902.94921875,26350.490234375,31792.310546875,1105689315990,-0.17083012512480167,-0.15703524015723236
2022-06-30,31792.5546875,31957.28515625,17708.623046875,19784.7265625,923939211678,-0.47431419954702925,-0.37768830820493093
2022-07-31,19820.470703125,24572.580078125,18966.951171875,23336.896484375,927582363389,0.16512539389891323,0.17954101668545608
2022-08-31,23336.71875,25135.58984375,19600.78515625,20049.763671875,894192654543,-0.1518182814518081,-0.14085561097213029
2022-09-30,20050.498046875,22673.8203125,18290.314453125,19431.7890625,1123272250385,-0.03130703026484305,-0.030822039575552185
2022-10-31,19431.10546875,20988.39453125,18319.822265625,20495.7734375,957903424925,0.053308354627773724,0.05475483351418764
2022-11-30,20494.8984375,21446.88671875,15599.046875,17168.56640625,1224531549126,-0.17713851378666767,-0.16233625149087516
2022-12-31,17168.001953125,18318.53125,16398.13671875,16547.49609375,541356716034,-0.0368453803724087,-0.03617484988577191
2023-01-31,16547.9140625,23919.890625,16521.234375,23139.283203125,690994018045,0.33529694780894737,0.398355562196792
